# Using Bulk W data set with air above and below
# Thickness of W layer is 10 nm (0.01 microns)
# Incident Angle is 45 deg
# Wavelengths span the entire data set of W date: 400 nm - 6000 nm

# Angle (deg)   Wavelength (nm)  Reflectance  Transmission
  45.0000000000 429.9000000000  0.2049993914 0.2887889837
  45.0000000000 429.7920000000  0.2050545193 0.2887097707
  45.0000000000 429.6840000000  0.2051096276 0.2886305763
  45.0000000000 429.5770000000  0.2051642056 0.2885521343
  45.0000000000 429.4690000000  0.2052192728 0.2884729793
  45.0000000000 429.3610000000  0.2052743183 0.2883938453
  45.0000000000 429.2540000000  0.2053288320 0.2883154655
  45.0000000000 429.1460000000  0.2053838321 0.2882363757
  45.0000000000 429.0390000000  0.2054382995 0.2881580413
  45.0000000000 428.9320000000  0.2054927429 0.2880797306
  45.0000000000 428.8240000000  0.2055476699 0.2880007130
  45.0000000000 428.7170000000  0.2056020628 0.2879224525
  45.0000000000 428.6100000000  0.2056564295 0.2878442181
  45.0000000000 428.5030000000  0.2057107694 0.2877660107
  45.0000000000 428.3950000000  0.2057655893 0.2876871004
  45.0000000000 428.2880000000  0.2058198733 0.2876089494
  45.0000000000 428.1810000000  0.2058741283 0.2875308277
  45.0000000000 428.0740000000  0.2059283539 0.2874527360
  45.0000000000 427.9680000000  0.2059820428 0.2873754046
  45.0000000000 427.8610000000  0.2060362075 0.2872973750
  45.0000000000 427.7540000000  0.2060903406 0.2872193779
  45.0000000000 427.6470000000  0.2061444414 0.2871414140
  45.0000000000 427.5400000000  0.2061985093 0.2870634839
  45.0000000000 427.4340000000  0.2062520388 0.2869863165
  45.0000000000 427.3270000000  0.2063060391 0.2869084564
  45.0000000000 427.2210000000  0.2063595004 0.2868313597
  45.0000000000 427.1140000000  0.2064134305 0.2867535725
  45.0000000000 427.0080000000  0.2064668209 0.2866765497
  45.0000000000 426.9020000000  0.2065201750 0.2865995647
  45.0000000000 426.7950000000  0.2065739951 0.2865218926
  45.0000000000 426.6890000000  0.2066272744 0.2864449860
  45.0000000000 426.5830000000  0.2066805155 0.2863681195
  45.0000000000 426.4770000000  0.2067337178 0.2862912939
  45.0000000000 426.3710000000  0.2067868807 0.2862145100
  45.0000000000 426.2640000000  0.2068405043 0.2861370446
  45.0000000000 426.1580000000  0.2068935859 0.2860603466
  45.0000000000 426.0530000000  0.2069461259 0.2859844155
  45.0000000000 425.9470000000  0.2069991244 0.2859078056
  45.0000000000 425.8410000000  0.2070520802 0.2858312411
  45.0000000000 425.7350000000  0.2071049928 0.2857547227
  45.0000000000 425.6290000000  0.2071578614 0.2856782513
  45.0000000000 425.5240000000  0.2072101873 0.2856025482
  45.0000000000 425.4180000000  0.2072629665 0.2855261723
  45.0000000000 425.3120000000  0.2073156999 0.2854498455
  45.0000000000 425.2070000000  0.2073678900 0.2853742879
  45.0000000000 425.1010000000  0.2074205303 0.2852980611
  45.0000000000 424.9960000000  0.2074726270 0.2852226040
  45.0000000000 424.8910000000  0.2075246766 0.2851471976
  45.0000000000 424.7850000000  0.2075771757 0.2850711233
  45.0000000000 424.6800000000  0.2076291352 0.2849958147
  45.0000000000 424.5750000000  0.2076810524 0.2849205525
  45.0000000000 424.4700000000  0.2077329289 0.2848453350
  45.0000000000 424.3650000000  0.2077847663 0.2847701607
  45.0000000000 424.2600000000  0.2078365664 0.2846950282
  45.0000000000 424.1550000000  0.2078883307 0.2846199357
  45.0000000000 424.0500000000  0.2079400610 0.2845448818
  45.0000000000 423.9450000000  0.2079917588 0.2844698649
  45.0000000000 423.8400000000  0.2080434259 0.2843948834
  45.0000000000 423.7350000000  0.2080950638 0.2843199359
  45.0000000000 423.6300000000  0.2081466743 0.2842450207
  45.0000000000 423.5260000000  0.2081977678 0.2841708494
  45.0000000000 423.4210000000  0.2082493286 0.2840959940
  45.0000000000 423.3160000000  0.2083008668 0.2840211664
  45.0000000000 423.2120000000  0.2083518936 0.2839470772
  45.0000000000 423.1070000000  0.2084033919 0.2838723001
  45.0000000000 423.0030000000  0.2084543825 0.2837982581
  45.0000000000 422.8990000000  0.2085053573 0.2837242372
  45.0000000000 422.7940000000  0.2085568081 0.2836495245
  45.0000000000 422.6900000000  0.2086077564 0.2835755416
  45.0000000000 422.5860000000  0.2086586939 0.2835015754
  45.0000000000 422.4820000000  0.2087096221 0.2834276244
  45.0000000000 422.3780000000  0.2087605428 0.2833536871
  45.0000000000 422.2730000000  0.2088119469 0.2832790512
  45.0000000000 422.1690000000  0.2088628571 0.2832051368
  45.0000000000 422.0650000000  0.2089137644 0.2831312317
  45.0000000000 421.9620000000  0.2089641811 0.2830580448
  45.0000000000 421.8580000000  0.2090150876 0.2829841535
  45.0000000000 421.7540000000  0.2090659961 0.2829102670
  45.0000000000 421.6500000000  0.2091169082 0.2828363837
  45.0000000000 421.5460000000  0.2091678255 0.2827625022
  45.0000000000 421.4430000000  0.2092182598 0.2826893313
  45.0000000000 421.3390000000  0.2092691921 0.2826154489
  45.0000000000 421.2360000000  0.2093196444 0.2825422743
  45.0000000000 421.1320000000  0.2093705981 0.2824683851
  45.0000000000 421.0290000000  0.2094210747 0.2823952008
  45.0000000000 420.9250000000  0.2094720560 0.2823212989
  45.0000000000 420.8220000000  0.2095225632 0.2822480992
  45.0000000000 420.7190000000  0.2095730878 0.2821748896
  45.0000000000 420.6150000000  0.2096241224 0.2821009579
  45.0000000000 420.5120000000  0.2096746869 0.2820277242
  45.0000000000 420.4090000000  0.2097252736 0.2819544763
  45.0000000000 420.3060000000  0.2097758840 0.2818812128
  45.0000000000 420.2030000000  0.2098265196 0.2818079323
  45.0000000000 420.1000000000  0.2098771820 0.2817346333
  45.0000000000 419.9970000000  0.2099278728 0.2816613144
  45.0000000000 419.8940000000  0.2099785934 0.2815879742
  45.0000000000 419.7910000000  0.2100293454 0.2815146112
  45.0000000000 419.6880000000  0.2100801304 0.2814412240
  45.0000000000 419.5860000000  0.2101304563 0.2813685241
  45.0000000000 419.4830000000  0.2101813114 0.2812950845
  45.0000000000 419.3800000000  0.2102322040 0.2812216165
  45.0000000000 419.2780000000  0.2102826410 0.2811488323
  45.0000000000 419.1750000000  0.2103336129 0.2810753034
  45.0000000000 419.0730000000  0.2103841315 0.2810024561
  45.0000000000 418.9700000000  0.2104351887 0.2809288607
  45.0000000000 418.8680000000  0.2104857948 0.2808559447
  45.0000000000 418.7650000000  0.2105369434 0.2807822771
  45.0000000000 418.6630000000  0.2105876430 0.2807092869
  45.0000000000 418.5610000000  0.2106383913 0.2806362577
  45.0000000000 418.4590000000  0.2106891899 0.2805631881
  45.0000000000 418.3560000000  0.2107405390 0.2804893597
  45.0000000000 418.2540000000  0.2107914430 0.2804162047
  45.0000000000 418.1520000000  0.2108424018 0.2803430052
  45.0000000000 418.0500000000  0.2108934167 0.2802697598
  45.0000000000 417.9480000000  0.2109444893 0.2801964671
  45.0000000000 417.8470000000  0.2109951194 0.2801238451
  45.0000000000 417.7450000000  0.2110463112 0.2800504542
  45.0000000000 417.6430000000  0.2110975650 0.2799770119
  45.0000000000 417.5410000000  0.2111488824 0.2799035169
  45.0000000000 417.4390000000  0.2112002648 0.2798299678
  45.0000000000 417.3380000000  0.2112512089 0.2797570850
  45.0000000000 417.2360000000  0.2113027251 0.2796834241
  45.0000000000 417.1350000000  0.2113538047 0.2796104279
  45.0000000000 417.0330000000  0.2114054605 0.2795366498
  45.0000000000 416.9320000000  0.2114566811 0.2794635349
  45.0000000000 416.8300000000  0.2115084824 0.2793896342
  45.0000000000 416.7290000000  0.2115598499 0.2793163952
  45.0000000000 416.6280000000  0.2116112927 0.2792430926
  45.0000000000 416.5260000000  0.2116633225 0.2791689981
  45.0000000000 416.4250000000  0.2117149208 0.2790955634
  45.0000000000 416.3240000000  0.2117665985 0.2790220609
  45.0000000000 416.2230000000  0.2118183572 0.2789484895
  45.0000000000 416.1220000000  0.2118701981 0.2788748477
  45.0000000000 416.0210000000  0.2119221229 0.2788011342
  45.0000000000 415.9200000000  0.2119741328 0.2787273478
  45.0000000000 415.8190000000  0.2120262292 0.2786534870
  45.0000000000 415.7180000000  0.2120784137 0.2785795507
  45.0000000000 415.6170000000  0.2121306875 0.2785055375
  45.0000000000 415.5160000000  0.2121830522 0.2784314460
  45.0000000000 415.4160000000  0.2122349893 0.2783580098
  45.0000000000 415.3150000000  0.2122875389 0.2782837587
  45.0000000000 415.2140000000  0.2123401835 0.2782094255
  45.0000000000 415.1140000000  0.2123924019 0.2781357460
  45.0000000000 415.0130000000  0.2124452398 0.2780612454
  45.0000000000 414.9130000000  0.2124976523 0.2779873977
  45.0000000000 414.8130000000  0.2125501634 0.2779134643
  45.0000000000 414.7120000000  0.2126033012 0.2778387034
  45.0000000000 414.6120000000  0.2126560147 0.2777645941
  45.0000000000 414.5120000000  0.2127088309 0.2776903953
  45.0000000000 414.4110000000  0.2127622810 0.2776153624
  45.0000000000 414.3110000000  0.2128153078 0.2775409800
  45.0000000000 414.2110000000  0.2128684414 0.2774665044
  45.0000000000 414.1110000000  0.2129216832 0.2773919342
  45.0000000000 414.0110000000  0.2129750345 0.2773172683
  45.0000000000 413.9110000000  0.2130284966 0.2772425054
  45.0000000000 413.8110000000  0.2130820710 0.2771676441
  45.0000000000 413.7110000000  0.2131357590 0.2770926833
  45.0000000000 413.6110000000  0.2131895618 0.2770176217
  45.0000000000 413.5110000000  0.2132434809 0.2769424580
  45.0000000000 413.4120000000  0.2132969767 0.2768679443
  45.0000000000 413.3120000000  0.2133511312 0.2767925737
  45.0000000000 413.2120000000  0.2134054059 0.2767170974
  45.0000000000 413.1130000000  0.2134592577 0.2766422704
  45.0000000000 413.0130000000  0.2135137759 0.2765665798
  45.0000000000 412.9140000000  0.2135678712 0.2764915382
  45.0000000000 412.8140000000  0.2136226380 0.2764156283
  45.0000000000 412.7150000000  0.2136769822 0.2763403672
  45.0000000000 412.6150000000  0.2137320029 0.2762642332
  45.0000000000 412.5160000000  0.2137866011 0.2761887477
  45.0000000000 412.4170000000  0.2138413276 0.2761131487
  45.0000000000 412.3180000000  0.2138961838 0.2760374351
  45.0000000000 412.2180000000  0.2139517269 0.2759608390
  45.0000000000 412.1190000000  0.2140068475 0.2758848913
  45.0000000000 412.0200000000  0.2140621016 0.2758088253
  45.0000000000 411.9210000000  0.2141174906 0.2757326397
  45.0000000000 411.8220000000  0.2141730156 0.2756563335
  45.0000000000 411.7230000000  0.2142286779 0.2755799054
  45.0000000000 411.6240000000  0.2142844790 0.2755033542
  45.0000000000 411.5260000000  0.2143398542 0.2754274538
  45.0000000000 411.4270000000  0.2143959350 0.2753506540
  45.0000000000 411.3280000000  0.2144521582 0.2752737276
  45.0000000000 411.2290000000  0.2145085253 0.2751966733
  45.0000000000 411.1310000000  0.2145644658 0.2751202702
  45.0000000000 411.0320000000  0.2146211227 0.2750429579
  45.0000000000 410.9340000000  0.2146773527 0.2749662971
  45.0000000000 410.8350000000  0.2147343046 0.2748887220
  45.0000000000 410.7370000000  0.2147908291 0.2748117988
  45.0000000000 410.6380000000  0.2148480810 0.2747339563
  45.0000000000 410.5400000000  0.2149049050 0.2746567659
  45.0000000000 410.4420000000  0.2149618798 0.2745794409
  45.0000000000 410.3430000000  0.2150195904 0.2745011891
  45.0000000000 410.2450000000  0.2150768721 0.2744235901
  45.0000000000 410.1470000000  0.2151343083 0.2743458530
  45.0000000000 410.0490000000  0.2151919003 0.2742679767
  45.0000000000 409.9510000000  0.2152496494 0.2741899600
  45.0000000000 409.8530000000  0.2153075566 0.2741118019
  45.0000000000 409.7550000000  0.2153656233 0.2740335010
  45.0000000000 409.6570000000  0.2154238506 0.2739550564
  45.0000000000 409.5590000000  0.2154822398 0.2738764668
  45.0000000000 409.4610000000  0.2155407922 0.2737977312
  45.0000000000 409.3630000000  0.2155995089 0.2737188483
  45.0000000000 409.2650000000  0.2156583911 0.2736398171
  45.0000000000 409.1680000000  0.2157168367 0.2735614451
  45.0000000000 409.0700000000  0.2157760520 0.2734821153
  45.0000000000 408.9720000000  0.2158354364 0.2734026337
  45.0000000000 408.8750000000  0.2158943827 0.2733238126
  45.0000000000 408.7770000000  0.2159541075 0.2732440257
  45.0000000000 408.6800000000  0.2160133929 0.2731649001
  45.0000000000 408.5820000000  0.2160734627 0.2730848033
  45.0000000000 408.4850000000  0.2161330921 0.2730053689
  45.0000000000 408.3880000000  0.2161928943 0.2729257791
  45.0000000000 408.2900000000  0.2162534898 0.2728452100
  45.0000000000 408.1930000000  0.2163136430 0.2727653048
  45.0000000000 408.0960000000  0.2163739726 0.2726852409
  45.0000000000 407.9990000000  0.2164344797 0.2726050174
  45.0000000000 407.9020000000  0.2164951656 0.2725246331
  45.0000000000 407.8050000000  0.2165560313 0.2724440869
  45.0000000000 407.7080000000  0.2166170780 0.2723633778
  45.0000000000 407.6110000000  0.2166783069 0.2722825047
  45.0000000000 407.5140000000  0.2167397192 0.2722014664
  45.0000000000 407.4170000000  0.2168013159 0.2721202619
  45.0000000000 407.3200000000  0.2168630984 0.2720388902
  45.0000000000 407.2230000000  0.2169250677 0.2719573501
  45.0000000000 407.1260000000  0.2169872250 0.2718756406
  45.0000000000 407.0300000000  0.2170489277 0.2717946055
  45.0000000000 406.9330000000  0.2171114625 0.2717125557
  45.0000000000 406.8370000000  0.2171735411 0.2716311817
  45.0000000000 406.7400000000  0.2172364579 0.2715487872
  45.0000000000 406.6440000000  0.2172989169 0.2714670700
  45.0000000000 406.5470000000  0.2173622203 0.2713843267
  45.0000000000 406.4510000000  0.2174250642 0.2713022622
  45.0000000000 406.3540000000  0.2174887588 0.2712191658
  45.0000000000 406.2580000000  0.2175519920 0.2711367498
  45.0000000000 406.1620000000  0.2176154206 0.2710541573
  45.0000000000 406.0650000000  0.2176797095 0.2709705243
  45.0000000000 405.9690000000  0.2177435342 0.2708875741
  45.0000000000 405.8730000000  0.2178075576 0.2708044443
  45.0000000000 405.7770000000  0.2178717809 0.2707211340
  45.0000000000 405.6810000000  0.2179362050 0.2706376421
  45.0000000000 405.5850000000  0.2180008312 0.2705539676
  45.0000000000 405.4890000000  0.2180656605 0.2704701095
  45.0000000000 405.3930000000  0.2181306940 0.2703860667
  45.0000000000 405.2970000000  0.2181959329 0.2703018383
  45.0000000000 405.2010000000  0.2182613782 0.2702174231
  45.0000000000 405.1060000000  0.2183263461 0.2701337025
  45.0000000000 405.0100000000  0.2183922054 0.2700489129
  45.0000000000 404.9140000000  0.2184582738 0.2699639342
  45.0000000000 404.8190000000  0.2185238567 0.2698796577
  45.0000000000 404.7230000000  0.2185903307 0.2697943137
  45.0000000000 404.6270000000  0.2186570021 0.2697087928
  45.0000000000 404.5320000000  0.2187231691 0.2696239930
  45.0000000000 404.4360000000  0.2187902205 0.2695381335
  45.0000000000 404.3410000000  0.2188567553 0.2694530074
  45.0000000000 404.2460000000  0.2189234666 0.2693677256
  45.0000000000 404.1500000000  0.2189910554 0.2692813921
  45.0000000000 404.0550000000  0.2190581094 0.2691958102
  45.0000000000 403.9600000000  0.2191253275 0.2691100855
  45.0000000000 403.8650000000  0.2191927056 0.2690242223
  45.0000000000 403.7690000000  0.2192609514 0.2689373191
  45.0000000000 403.6740000000  0.2193286388 0.2688511907
  45.0000000000 403.5790000000  0.2193964739 0.2687649369
  45.0000000000 403.4840000000  0.2194644524 0.2686785619
  45.0000000000 403.3890000000  0.2195325703 0.2685920701
  45.0000000000 403.2940000000  0.2196008235 0.2685054658
  45.0000000000 403.2000000000  0.2196684873 0.2684196665
  45.0000000000 403.1050000000  0.2197369974 0.2683328511
  45.0000000000 403.0100000000  0.2198056304 0.2682459359
  45.0000000000 402.9150000000  0.2198743824 0.2681589254
  45.0000000000 402.8200000000  0.2199432492 0.2680718237
  45.0000000000 402.7260000000  0.2200115001 0.2679855533
  45.0000000000 402.6310000000  0.2200805832 0.2678982830
  45.0000000000 402.5370000000  0.2201490401 0.2678118542
  45.0000000000 402.4420000000  0.2202183233 0.2677244322
  45.0000000000 402.3480000000  0.2202869702 0.2676378616
  45.0000000000 402.2530000000  0.2203564374 0.2675503048
  45.0000000000 402.1590000000  0.2204252584 0.2674636091
  45.0000000000 402.0640000000  0.2204948935 0.2673759343
  45.0000000000 401.9700000000  0.2205638727 0.2672891303
  45.0000000000 401.8760000000  0.2206329247 0.2672022785
  45.0000000000 401.7820000000  0.2207020455 0.2671153831
  45.0000000000 401.6880000000  0.2207712312 0.2670284481
  45.0000000000 401.5930000000  0.2208412149 0.2669405523
  45.0000000000 401.4990000000  0.2209105193 0.2668535503
  45.0000000000 401.4050000000  0.2209798769 0.2667665211
  45.0000000000 401.3110000000  0.2210492837 0.2666794688
  45.0000000000 401.2170000000  0.2211187358 0.2665923974
  45.0000000000 401.1230000000  0.2211882294 0.2665053112
  45.0000000000 401.0300000000  0.2212570207 0.2664191406
  45.0000000000 400.9360000000  0.2213265851 0.2663320368
  45.0000000000 400.8420000000  0.2213961794 0.2662449301
  45.0000000000 400.7480000000  0.2214657997 0.2661578248
  45.0000000000 400.6550000000  0.2215347010 0.2660716513
  45.0000000000 400.5610000000  0.2216043614 0.2659845607
  45.0000000000 400.4670000000  0.2216740361 0.2658974834
  45.0000000000 400.3740000000  0.2217429799 0.2658113497
  45.0000000000 400.2800000000  0.2218126718 0.2657243113
  45.0000000000 400.1870000000  0.2218816250 0.2656382238
  45.0000000000 400.0930000000  0.2219513187 0.2655512401
